0.007646 2.879779
0.036636 2.860271
0.065801 2.839335
0.095151 2.817053
0.124697 2.793509
0.154450 2.768799
0.184421 2.743022
0.214618 2.716287
0.245053 2.688707
0.275734 2.660401
0.306672 2.631495
0.337873 2.602119
0.369347 2.572406
0.401100 2.542495
0.433138 2.512525
0.465469 2.482638
0.498095 2.452975
0.531020 2.423678
0.564247 2.394887
0.597776 2.366738
0.631606 2.339365
0.665734 2.312893
0.700157 2.287444
0.734867 2.263130
0.769857 2.240057
0.805115 2.218318
0.840629 2.198001
0.876383 2.179178
0.912361 2.161916
0.948541 2.146267
0.984903 2.132275
1.021423 2.119974
1.021423 2.119974
1.058075 2.109389
1.094831 2.100538
1.131662 2.093429
1.168540 2.088066
1.205431 2.084448
1.242310 2.082566
1.279141 2.082412
1.315896 2.083971
1.352544 2.087227
1.389059 2.092161
1.425412 2.098749
1.461579 2.106966
1.497536 2.116783
1.533264 2.128168
1.568743 2.141082
1.603957 2.155485
1.638893 2.171329
1.673539 2.188560
1.707886 2.207121
1.741929 2.226947
1.775661 2.247967
1.809082 2.270106
1.842190 2.293281
1.874987 2.317406
1.907476 2.342387
1.939660 2.368130
1.971546 2.394534
2.003139 2.421495
2.034448 2.448908
2.065480 2.476663
2.096245 2.504652
2.126752 2.532762
2.157011 2.560884
2.187035 2.588907
2.216832 2.616719
2.246414 2.644212
2.275793 2.671278
2.304980 2.697811
2.333987 2.723708
2.362826 2.748869
2.391508 2.773195
2.420045 2.796594
2.448450 2.818973
2.476733 2.840246
2.504906 2.860329
2.532982 2.879147
2.560973 2.896624
2.588889 2.912690
2.616742 2.927281
2.644545 2.940339
2.672307 2.951808
2.700041 2.961640
2.727758 2.969792
2.755472 2.976227
2.783190 2.980912
2.810927 2.983822
2.838692 2.984937
2.866497 2.984245
2.894353 2.981738
2.922273 2.977417
2.950266 2.971287
2.978345 2.963363
3.006521 2.953665
3.034804 2.942220
3.063206 2.929063
3.091738 2.914236
3.120412 2.897789
