0.021810 5.484786
0.085374 5.414545
0.149225 5.336688
0.213413 5.252572
0.277989 5.163697
0.343005 5.071688
0.408503 4.978274
0.474511 4.885257
0.541043 4.794482
0.608084 4.707794
0.675591 4.626978
0.743493 4.553702
0.811680 4.489443
0.880021 4.435421
0.948360 4.392541
1.016529 4.361359
1.084363 4.342076
1.151712 4.334558
1.218448 4.338388
1.284474 4.352929
1.349729 4.377390
1.414186 4.410896
1.477850 4.452535
1.540753 4.501398
1.602950 4.556602
1.664514 4.617300
1.725527 4.682685
1.786082 4.751974
1.846274 4.824406
1.906198 4.899223
1.965950 4.975653
2.025617 5.052898
2.085284 5.130119
2.145026 5.206426
2.204907 5.280868
2.264983 5.352439
2.325295 5.420077
2.385872 5.482679
2.446731 5.539124
2.507876 5.588301
2.569300 5.629142
2.630988 5.660668
2.692920 5.682025
2.755069 5.692527
2.817415 5.691688
2.879938 5.679246
2.942626 5.655180
3.005477 5.619714
3.068499 5.573313
3.131714 5.516671
3.195152 5.450696
3.258853 5.376487
3.322866 5.295322
3.387242 5.208630
3.452032 5.117979
3.517284 5.025045
3.583035 4.931601
3.649305 4.839473
3.716094 4.750514
3.783376 4.666544
3.851091 4.589300
3.919151 4.520363
3.987434 4.461088
4.055794 4.412545
4.055794 4.412545
4.124068 4.375467
4.192090 4.350231
4.259700 4.336866
4.326756 4.335090
4.393147 4.344366
4.458793 4.363973
4.523650 4.393069
4.587708 4.430756
4.650986 4.476119
4.713528 4.528261
4.775399 4.586316
4.836677 4.649456
4.897449 4.716889
4.957810 4.787845
5.017856 4.861564
5.077683 4.937285
5.137381 5.014225
5.197038 5.091566
5.256734 5.168445
5.316538 5.243942
5.376510 5.317078
5.436700 5.386818
5.497142 5.452078
5.557858 5.511742
5.618860 5.564689
5.680146 5.609827
5.741705 5.646126
5.803518 5.672665
5.865561 5.688669
5.927812 5.693547
5.990248 5.686924
6.052854 5.668658
6.115623 5.638848
6.178558 5.597842
6.241674 5.546220
