0.005180 4.483363
0.066610 4.424000
0.128569 4.357436
0.191105 4.284798
0.254269 4.207350
0.318108 4.126472
0.382667 4.043632
0.447982 3.960359
0.514080 3.878216
0.580969 3.798758
0.648639 3.723498
0.717052 3.653864
0.786143 3.591156
0.855813 3.536503
0.925932 3.490827
0.996339 3.454815
1.066852 3.428904
1.137283 3.413279
1.207435 3.407898
1.277128 3.412514
1.346205 3.426720
1.414539 3.449982
1.482035 3.481678
1.548637 3.521127
1.614319 3.567606
1.679085 3.620364
1.742963 3.678625
1.805998 3.741591
1.868251 3.808440
1.929791 3.878322
1.990693 3.950354
2.051035 4.023622
2.110896 4.097180
2.170352 4.170052
2.229479 4.241237
2.288347 4.309716
2.347024 4.374465
2.405572 4.434470
2.464052 4.488739
2.522518 4.536327
2.581020 4.576351
2.639605 4.608017
2.698317 4.630639
2.757197 4.643664
2.816286 4.646689
2.875622 4.639476
2.935245 4.621973
2.995195 4.594313
3.055512 4.556826
3.116240 4.510034
3.177425 4.454647
3.239113 4.391551
3.301354 4.321800
3.364198 4.246591
3.427694 4.167250
3.491888 4.085202
3.556821 4.001952
3.622525 3.919049
3.689018 3.838056
3.756301 3.760511
3.824348 3.687893
3.893111 3.621569
3.962506 3.562759
4.032419 3.512494
4.102702 3.471580
4.102702 3.471580
4.173186 3.440580
4.243682 3.419803
4.313998 3.409319
4.383942 3.408978
4.453345 3.418449
4.522064 3.437256
4.589988 3.464817
4.657043 3.500478
4.723186 3.543534
4.788408 3.593248
4.852725 3.648856
4.916175 3.709571
4.978811 3.774583
5.040698 3.843056
5.101910 3.914125
5.162522 3.986891
5.222614 4.060425
5.282263 4.133764
5.341545 4.205919
5.400533 4.275878
5.459298 4.342621
5.517902 4.405123
5.576410 4.462382
5.634876 4.513425
5.693354 4.557336
5.751892 4.593274
5.810535 4.620496
5.869326 4.638380
5.928306 4.646445
5.987513 4.644370
6.046988 4.632007
6.106769 4.609397
6.166897 4.576770
6.227415 4.534553
